,clean_outcome,date,division,gender+division,global_id,judge1boxer,judge1opp,judge2boxer,judge2opp,judge3boxer,judge3opp,meta,name,opp_draw,opp_last6,opp_loss,opp_weight,opp_win,opposition,rating,rounds1,rounds2,sex,weight,Draw,Loss KO,Loss Other,Win KO,Win Other,fight_count,judge1avg,judge2avg,judge3avg,judge1againstavg,judge2againstavg,judge3againstavg,avgpts,avgptsagainst,KO ratio,KnockedOut ratio,opp_fight_count,opp_lossKO,opp_lossOther,opp_winKO,opp_winOther,opp_avgpts,opp_avgptsagainst,opp_KO ratio,opp_KnockedOut ratio,opp_meta,weightratio,age,height,rating1,rating2,bmi,opp_age,opp_height,opp_bmi,age_ratio,height_ratio,bmi_ratio,Jab accuracy,Power punch accuracy,Total punch accuracy,Avg Jabs landed,Avg Power punches landed,Avg Total punches landed,% of Power punches landed against,% of Jabs landed against,% of Total punches landed against,Avg Jabs landed against,Avg Power punches landed against,Avg Total punches landed against,oppjabaccuracy,opppoweraccuracy,opptotalaccuracy,oppavgjabslanded,oppavgpowerlanded,oppavgtotallanded,opppercpowerlandedagainst,opppercejabslandedagainst,oppperctotallandedagainst,oppavgjabsagainst,oppavgpowerlandedagainst,oppavgtotalagainst,last6
191,win,2015-11-21,super feather,male super feather,735049,0,0,0,0,0,0,,Reggie Barnett Jr,2.0,-20.0,14.0,129.0,1.0,Arthur Parker,0 ,4,4,male,126,0.0,0.0,0.25,0.25,0.5,8,14.625,14.5,14.625,13.75,13.75,13.75,34.0,32.083333333333336,0.03125,0.0,,,,,,,,,,,0.9767441860465116,33,165,0.64,0.56,0.7636363636363637,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,25.0
199,win,2013-02-18,cruiser,male cruiser,640478,0,0,0,0,0,0,,Keith Robertson,0.0,-30.0,7.0,200.0,0.0,Kenneth Farr,0 ,2,4,male,196,0.125,0.0,0.0,0.5,0.375,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,,,,,,,,,,,0.98,32,185,0.46,0.48,1.0594594594594595,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,55.0
207,loss,2019-01-26,super light,female super light,857680,39,37,37,39,36,40,,Michaele Nogue,0.0,0.0,0.0,141.75,0.0,Destiny Day-Owens,0 ,4,4,female,137,0.0,0.0,0.5,0.0,0.5,2,39.0,38.5,38.0,37.0,37.5,38.0,90.16666666666667,87.16666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.33333333333333,88.0,0.0,0.0,,0.9664902998236331,34,168,0.52,0.53,0.8154761904761905,24.0,175.0,0.81,1.4166666666666667,0.96,1.0067607289829512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,win,2016-07-16,cruiser,male cruiser,760809,0,0,0,0,0,0,,Montez Brown,0.0,5.0,1.0,205.0,1.0,Jemorris Jones,0 ,1,4,male,202,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.012345679012345678,,,,,,,,,,,0.9853658536585366,28,178,0.75,0.78,1.1348314606741574,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,60.0
218,draw,2007-02-09,middle,male middle,383790,0,0,0,0,0,0,,Jason Wahr,1.0,5.0,0.0,,0.0,Jonathan Jackson,0 ,4,4,male,0,0.13636363636363635,0.45454545454545453,0.22727272727272727,0.045454545454545456,0.13636363636363635,22,11.136363636363637,11.0,11.090909090909092,11.136363636363637,11.272727272727273,11.181818181818182,25.833333333333336,26.136363636363637,0.002066115702479339,0.02066115702479339,8.0,0.0,0.25,0.25,0.25,32.583333333333336,33.916666666666664,0.03125,0.0,,,36,183,0.54,0.5900000000000001,0.0,36.0,175.0,,1.0,1.0457142857142858,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0
240,loss,2019-07-20,heavy,male heavy,888369,0,0,0,0,0,0,,Ryan Parker,0.0,10.0,0.0,197.0,1.0,Daniele Benedetto,0 ,4,4,male,198,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6666666666666666,43.44444444444444,45.22222222222222,0.0,0.0,,1.0050761421319796,26,191,0.18999999999999995,0.16000000000000006,1.036649214659686,28.0,188.0,1.047872340425532,0.9285714285714286,1.0159574468085106,0.9892896058681268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,win,2015-08-08,light,male light,728226,0,0,0,0,0,0,,Roger Belch,0.0,-10.0,2.0,136.75,0.0,Ty Felton,0 ,2,4,male,134,0.0,0.07142857142857142,0.0,0.5714285714285714,0.35714285714285715,14,4.214285714285714,4.214285714285714,4.214285714285714,3.9285714285714284,3.9285714285714284,3.9285714285714284,9.833333333333334,9.166666666666666,0.04081632653061224,0.00510204081632653,,,,,,,,,,,0.979890310786106,28,178,0.62,0.69,0.7528089887640449,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,60.0
255,win,2018-09-15,welter,male welter,847479,10,8,10,8,10,8,,Nigel Fennell,1.0,-20.0,8.0,148.25,0.0,Antonio Allen,0 ,2,4,male,146,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.8888888888888893,3.1111111111111107,0.1111111111111111,0.0,11.0,0.36363636363636365,0.5454545454545454,0.0,0.0,32.333333333333336,35.96969696969697,0.0,0.03305785123966942,,0.984822934232715,25,180,0.76,0.77,0.8111111111111111,29.0,191.0,0.7761780104712042,0.8620689655172413,0.9424083769633508,1.045006557991381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
261,win,2016-02-27,super welter,male super welter,748802,0,0,0,0,0,0,,Rafiq Muhammad,0.0,0.0,0.0,145.5,0.0,Danny Urena,0 ,4,4,male,147,0.0,0.0,0.0,0.5,0.5,4,20.0,20.0,20.0,18.0,18.0,18.0,46.666666666666664,42.0,0.125,0.0,,,,,,,,,,,1.0103092783505154,25,173,0.44,0.44,0.8497109826589595,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
265,loss,2013-11-22,super light,male super light,671340,0,0,0,0,0,0,,Gabriel Braxton,0.0,10.0,0.0,124.0,1.0,Toribio Ramirez,0 ,3,4,male,122,0.0,0.5483870967741935,0.3870967741935484,0.03225806451612903,0.03225806451612903,31,14.064516129032258,14.03225806451613,14.03225806451613,15.193548387096774,15.258064516129032,15.225806451612904,32.774193548387096,35.52688172043011,0.0010405827263267429,0.01768990634755463,,,,,,,,,,,0.9838709677419355,35,165,0.25,0.24,0.7393939393939394,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
296,loss,2013-06-28,light,male light,659413,0,0,0,0,0,0,,Tyshae Ferguson,0.0,0.0,0.0,130.25,0.0,Drew Correll,0 ,1,4,male,135,0.0,0.6,0.4,0.0,0.0,10,9.7,9.7,9.7,11.0,11.0,11.0,22.633333333333333,25.666666666666668,0.0,0.06,,,,,,,,,,,1.036468330134357,24,180,0.18999999999999995,0.18999999999999995,0.75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-25.0
306,win,2019-06-01,super feather,male super feather,871457,0,0,0,0,0,0,,Nathaniel Lee Davis,0.0,0.0,0.0,134.0,0.0,Alex Rivera,0 ,2,4,male,134,0.0,0.0,0.5,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,29,178,0.34,0.23,0.7528089887640449,29.0,175.0,0.7657142857142857,1.0,1.0171428571428571,0.9831460674157303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,loss,2013-11-22,light heavy,male light heavy,671190,0,0,0,0,0,0,,Henry Mercer,1.0,10.0,1.0,164.25,1.0,Carlos Lopez,0 ,2,4,male,162,0.0,0.42857142857142855,0.47619047619047616,0.047619047619047616,0.047619047619047616,21,8.0,8.0,7.857142857142857,8.19047619047619,8.19047619047619,8.333333333333334,18.61904761904762,19.158730158730158,0.0022675736961451248,0.02040816326530612,,,,,,,,,,,0.9863013698630136,29,175,0.39,0.41,0.9257142857142857,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-15.0
329,loss,2017-07-22,heavy,male heavy,805972,0,0,0,0,0,0,,Bryan Canady,2.0,25.0,1.0,232.0,2.0,Alexander Dedovets,0 ,1,4,male,232,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,1.0,30,175,0.18999999999999995,0.16000000000000006,1.3257142857142856,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-15.0
334,loss,2018-09-22,heavy,male heavy,849743,0,0,0,0,0,0,,Khalil Brown,0.0,10.0,0.0,,1.0,Davey Louis Vega Sanabria,0 ,1,4,male,0,0.0,0.75,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,5.0,0.0,0.0,0.6,0.4,0.0,0.0,0.12,0.0,,,21,175,0.18999999999999995,0.16000000000000006,0.0,31.0,180.0,,0.6774193548387096,0.9722222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,loss,2016-10-22,cruiser,male cruiser,777847,36,40,38,38,37,39,,Jacquan Townes,0.0,5.0,1.0,264.0,1.0,Aubur Wright,0 ,4,4,male,231,0.0,0.0,0.125,0.625,0.25,8,26.5,26.875,26.25,25.375,24.875,25.5,62.125,58.75,0.078125,0.0,,,,,,,,,,,0.875,32,175,0.6,0.61,1.32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
346,win,2010-04-16,super middle,male super middle,533160,0,0,0,0,0,0,,Tahir Thomas,0.0,10.0,0.0,193.0,1.0,Rocky Burch,0 ,4,4,male,185,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,7,13.714285714285714,13.571428571428571,13.714285714285714,13.142857142857142,13.428571428571429,13.142857142857142,31.857142857142854,30.95238095238095,0.061224489795918366,0.02040816326530612,,,,,,,,,,,0.9585492227979274,32,168,0.54,0.5700000000000001,1.1011904761904763,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,40.0
353,win,2019-04-27,middle,male middle,870642,0,0,0,0,0,0,,Victor Miles,1.0,-20.0,9.0,154.0,0.0,Antonio Allen,0 ,4,4,male,159,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.36363636363636365,0.5454545454545454,0.0,0.0,32.333333333333336,35.96969696969697,0.0,0.03305785123966942,,1.0324675324675325,31,175,0.24,0.24,0.9085714285714286,29.0,191.0,0.806282722513089,1.0689655172413792,0.9162303664921466,1.1268645640074213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,loss,2008-06-06,super welter,male super welter,456424,0,0,0,0,0,0,,Dontre King,0.0,10.0,0.0,149.5,1.0,Steve O'Meara,0 ,2,4,male,151,0.06666666666666667,0.3333333333333333,0.36666666666666664,0.1,0.13333333333333333,30,17.8,17.833333333333332,17.733333333333334,18.7,18.633333333333333,18.766666666666666,41.544444444444444,43.58888888888888,0.0033333333333333335,0.01111111111111111,,,,,,,,,,,1.0100334448160535,38,170,0.39,0.38,0.888235294117647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-15.0
384,win,2017-11-18,welter,male welter,818362,0,0,0,0,0,0,,Kelvin King,0.0,-30.0,15.0,156.0,0.0,Alan Beeman,0 ,2,4,male,153,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,6,9.666666666666666,9.833333333333334,10.0,9.333333333333334,9.166666666666666,9.0,22.833333333333332,21.5,0.1111111111111111,0.0,,,,,,,,,,,0.9807692307692307,25,170,0.73,0.71,0.9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,25.0
390,win,2016-05-13,cruiser,male cruiser,760249,0,0,0,0,0,0,,Austin Bryant,0.0,5.0,1.0,209.0,1.0,Sam Boylan,0 ,3,4,male,194,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,6,9.5,9.333333333333334,9.333333333333334,9.5,9.666666666666666,9.666666666666666,21.944444444444446,22.388888888888886,0.08333333333333333,0.027777777777777776,,,,,,,,,,,0.9282296650717703,22,180,0.6699999999999999,0.6699999999999999,1.0777777777777777,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,35.0
396,win,2016-06-25,heavy,male heavy,764895,0,0,0,0,0,0,,Lamarco Ellis,0.0,0.0,0.0,225.0,0.0,Ron Blair,0 ,2,4,male,331,0.0,0.375,0.375,0.125,0.125,8,13.625,13.75,13.75,14.875,14.75,14.75,31.958333333333332,34.541666666666664,0.015625,0.046875,2.0,0.0,0.5,0.0,0.5,11.666666666666666,8.166666666666666,0.0,0.0,,1.471111111111111,34,191,0.30000000000000004,0.27,1.7329842931937174,39.0,175.0,1.2857142857142858,0.8717948717948718,1.0914285714285714,1.3478766724840023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
404,loss,2016-05-21,heavy,male heavy,761173,0,0,0,0,0,0,,Demonte Cherry,0.0,0.0,0.0,214.0,0.0,Davey Louis Vega Sanabria,0 ,1,4,male,205,0.0,0.875,0.0,0.125,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.109375,5.0,0.0,0.0,0.6,0.4,0.0,0.0,0.12,0.0,,0.9579439252336449,23,175,0.23,0.2,1.1714285714285715,31.0,180.0,1.1888888888888889,0.7419354838709677,0.9722222222222222,0.9853137516688919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,loss,2015-04-25,cruiser,male cruiser,718608,0,0,0,0,0,0,,Marcell Sams Jr,0.0,40.0,0.0,173.25,4.0,Marselle Walker,0 ,1,4,male,166,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.9581529581529582,24,173,0.21,0.53,0.9595375722543352,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
414,loss,2015-06-13,super welter,male super welter,723792,0,0,0,0,0,0,,Damian Archer,0.0,50.0,0.0,154.0,5.0,Courtney Blocker,0 ,1,4,male,153,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,,,,,,,,,,0.9935064935064936,23,175,0.17000000000000004,0.53,0.8742857142857143,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-10.0
418,loss,2016-03-12,super welter,male super welter,750584,0,0,0,0,0,0,,Daron Hester,2.0,5.0,3.0,144.5,2.0,Jonathan Hernandez,0 ,1,4,male,138,0.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,,,,,,,,,,0.9550173010380623,21,175,0.17000000000000004,0.14,0.7885714285714286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-20.0
424,loss,2016-05-21,super light,male super light,761170,0,0,0,0,0,0,,Molique Artis,0.0,0.0,0.0,138.0,0.0,Quenton Bracey,0 ,4,4,male,136,0.0,0.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.9855072463768116,22,183,0.16000000000000006,0.16000000000000006,0.7431693989071039,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-15.0
431,loss,2016-09-30,feather,female feather,775471,0,0,0,0,0,0,,Khadija Sanders,0.0,0.0,0.0,128.25,0.0,Tiara Brown,0 ,1,4,female,134,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0,0.0,0.0,0.4444444444444444,0.5555555555555556,30.51851851851852,28.59259259259259,0.04938271604938271,0.0,,1.0448343079922027,24,173,0.52,0.53,0.7745664739884393,31.0,170.0,0.7544117647058823,0.7741935483870968,1.0176470588235293,1.0267157939807772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,loss,2016-09-30,super light,male super light,775474,0,0,0,0,0,0,,Marquis Johnson,0.0,0.0,0.0,141.0,0.0,Tyrek Irby,0 ,1,4,male,138,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,81.92592592592594,75.14814814814815,0.037037037037037035,0.0,,0.9787234042553191,28,175,0.16000000000000006,0.16000000000000006,0.7885714285714286,25.0,178.0,0.7921348314606742,1.12,0.9831460674157303,0.9955015197568389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,loss,2017-04-21,heavy,male heavy,796657,0,0,0,0,0,0,,Demetrius Shaw,0.0,10.0,0.0,233.0,1.0,Hasim Rahman Jr,0 ,1,4,male,278,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.0,0.0,0.0,0.375,0.625,51.333333333333336,48.125,0.046875,0.0,,1.1931330472103003,31,183,0.18999999999999995,0.16000000000000006,1.5191256830601092,28.0,191.0,1.219895287958115,1.1071428571428572,0.9581151832460733,1.24529186894627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
444,loss,2017-04-21,super bantam,male super bantam,797214,0,0,0,0,0,0,,Ronald Alston,2.0,50.0,0.0,119.25,4.0,Zach Shamoun,0 ,1,6,male,122,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,1.0230607966457024,23,168,0.2,0.12,0.7261904761904762,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
447,loss,2017-05-20,super feather,male super feather,800421,0,0,0,0,0,0,,Shaquille Harris,0.0,10.0,0.0,136.0,1.0,Jeremy Gongora,0 ,1,4,male,129,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,0.9485294117647058,25,175,0.18999999999999995,0.08999999999999997,0.7371428571428571,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-10.0
450,loss,2017-11-17,bantam,male bantam,818349,0,0,0,0,0,0,,Knowledge Robinson Speight,0.0,20.0,0.0,117.75,2.0,Frank Gonzalez,0 ,1,4,male,116,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.0,0.0,0.125,0.5,0.375,62.125,58.958333333333336,0.0625,0.0,,0.9851380042462845,22,157,0.52,0.53,0.7388535031847133,23.0,165.0,0.7136363636363636,0.9565217391304348,0.9515151515151515,1.0353361191123371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0
455,loss,2017-12-16,super feather,male super feather,821077,0,0,0,0,0,0,,Geral Thomas,0.0,0.0,0.0,140.0,0.0,Jaylon Pridgeon,0 ,1,4,male,138,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.08163265306122448,0.0,,0.9857142857142858,20,185,0.18999999999999995,0.08999999999999997,0.745945945945946,21.0,175.0,0.8,0.9523809523809523,1.0571428571428572,0.9324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
459,loss,2018-02-23,super light,male super light,826937,0,0,0,0,0,0,,Kwatevion Nijee Isom,0.0,20.0,0.0,136.25,2.0,Joshua Draughter,0 ,1,4,male,141,0.0,1.0,0.0,0.0,0.0,3,2.0,2.0,2.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.666666666666667,7.777777777777779,0.0,0.3333333333333333,,,,,,,,,,,1.034862385321101,20,191,0.16000000000000006,0.16000000000000006,0.7382198952879581,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
462,loss,2018-04-26,welter,male welter,834396,0,0,0,0,0,0,,Terrance Brown,0.0,30.0,0.0,150.0,3.0,Randy Foster,0 ,2,4,male,149,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,,,,,,,,,,,0.9933333333333333,37,175,0.17000000000000004,0.14,0.8514285714285714,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-10.0
465,loss,2018-07-28,heavy,female heavy,844713,0,0,0,0,0,0,,Styris Horne,0.0,0.0,0.0,199.5,0.0,Monika Harrison,0 ,1,4,female,205,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,59.22222222222223,59.00000000000001,0.1111111111111111,0.0,,1.0275689223057645,27,175,0.52,0.53,1.1714285714285715,36.0,178.0,1.1207865168539326,0.75,0.9831460674157303,1.045184389545292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
467,loss,2018-07-28,super light,male super light,844716,0,0,0,0,0,0,,Rashio Evans,0.0,0.0,0.0,149.0,0.0,Jamonee Jones,0 ,2,4,male,140,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,0.9395973154362416,36,175,0.16000000000000006,0.16000000000000006,0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-5.0
469,loss,2018-08-11,heavy,male heavy,846014,0,0,0,0,0,0,,Thomas Hobbs,0.0,30.0,0.0,269.5,3.0,Maurice Jones,0 ,1,4,male,234,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.8333333333333334,0.16666666666666666,15.555555555555557,14.0,0.1388888888888889,0.0,,0.8682745825602969,26,175,0.18999999999999995,0.16000000000000006,1.3371428571428572,26.0,175.0,1.54,1.0,1.0,0.8682745825602969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
471,loss,2018-11-17,middle,male middle,857751,0,0,0,0,0,0,,Marquious Joyner,1.0,10.0,3.0,152.5,4.0,Preston Wilson,0 ,2,4,male,155,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.2,0.4,0.2,35.166666666666664,34.86666666666667,0.04,0.01,,1.0163934426229508,20,175,0.17000000000000004,0.17000000000000004,0.8857142857142857,27.0,175.0,0.8714285714285714,0.7407407407407407,1.0,1.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,loss,2018-11-17,middle,male middle,857752,0,0,0,0,0,0,,Nigel Farmer,0.0,20.0,0.0,157.25,2.0,Louis Hernandez,0 ,3,4,male,159,0.0,0.75,0.25,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,6.0,0.0,0.0,0.6666666666666666,0.16666666666666666,15.166666666666666,14.555555555555555,0.1111111111111111,0.0,,1.011128775834658,20,183,0.17000000000000004,0.17000000000000004,0.8688524590163934,25.0,175.0,0.8985714285714286,0.8,1.0457142857142858,0.9669264249784982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
