,miles,location,name,sex,w,l,d,division,from,to,players_links,id
1818,804,"USA, Florida, Miami",Yendris Rodriguez Valdez,male,2,7,0,cruiser,2015,2019,https://boxrec.com/en/proboxer/716793,716793
1819,804,"USA, Florida, Miami",Dan Calafell,male,0,6,0,super bantam,2008,2018,https://boxrec.com/en/proboxer/444759,444759
1820,804,"USA, Florida, Miami",Harrison Melendez,male,0,4,0,welter,2016,2019,https://boxrec.com/en/proboxer/749118,749118
1821,804,"USA, Florida, Miami",Edwin Stimphil,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/880409,880409
1822,804,"USA, Florida, Miami",Fernando Marrero,male,0,2,0,light,2019,2019,https://boxrec.com/en/proboxer/888814,888814
1823,805,"USA, Illinois, Pittsfield",Traye Labby,male,4,4,4,welter,2016,2019,https://boxrec.com/en/proboxer/765831,765831
1824,805,"USA, Wisconsin, Green Bay",Justin Gauthier,male,1,12,0,welter,2012,2019,https://boxrec.com/en/proboxer/625564,625564
1825,805,"USA, Wisconsin, Green Bay",Matt Demeny,male,0,2,0,super welter,2018,2019,https://boxrec.com/en/proboxer/847147,847147
1826,808,"USA, Florida, Naples",Juan Eduardo Avila,male,6,0,0,super feather,2018,2018,https://boxrec.com/en/proboxer/828638,828638
1827,809,"USA, Missouri, Troy",Brandon Baue,male,14,16,0,super welter,2006,2019,https://boxrec.com/en/proboxer/353149,353149
1828,810,"USA, Wisconsin, Madison",Duarn Vue,male,14,3,2,feather,2014,2019,https://boxrec.com/en/proboxer/689938,689938
1829,810,"USA, Wisconsin, Madison",Brian Guzman,male,2,0,1,light,2017,2019,https://boxrec.com/en/proboxer/809124,809124
1830,810,"USA, Wisconsin, Madison",Julio Garcia,male,3,3,0,super fly,2016,2019,https://boxrec.com/en/proboxer/752088,752088
1831,812,"USA, Mississippi, Laurel",Kendall Porter,male,1,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/872237,872237
1832,814,"USA, Wisconsin, Markesan",Jose Rodriguez,male,4,2,0,super fly,2016,2019,https://boxrec.com/en/proboxer/767897,767897
1833,814,"USA, Arkansas, Helena",Andrew Goodrich,male,3,7,0,super welter,2016,2019,https://boxrec.com/en/proboxer/778616,778616
1834,817,"USA, Arkansas, Forrest City",Terrell Jamal Woods,male,22,45,7,heavy,2011,2019,https://boxrec.com/en/proboxer/583273,583273
1835,817,"USA, Arkansas, Forrest City",Jalyn Anthony,male,2,9,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/805216,805216
1836,817,"USA, Arkansas, Forrest City",Anthony Woods,male,1,26,1,welter,2012,2019,https://boxrec.com/en/proboxer/631304,631304
1837,817,"USA, Arkansas, Forrest City",Jontwan McClary,male,1,1,0,super welter,2017,2019,https://boxrec.com/en/proboxer/805847,805847
1838,817,"USA, Arkansas, Forrest City",Stanley Alexander,male,0,5,0,super middle,2018,2019,https://boxrec.com/en/proboxer/827959,827959
1839,818,"USA, Illinois, East Moline",Gilbert Venegas Jr,male,11,1,0,super welter,2014,2019,https://boxrec.com/en/proboxer/680470,680470
1840,819,"USA, Mississippi, Clarksdale",Julius Dyis,male,9,2,0,super welter,2014,2019,https://boxrec.com/en/proboxer/694967,694967
1841,820,"USA, Illinois, Moline",Ted Muller,male,20,17,3,light heavy,1997,2019,https://boxrec.com/en/proboxer/16721,16721
1842,821,"USA, Iowa, Bettendorf",Eddie Hamilton,male,5,0,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/781712,781712
1843,821,"USA, Iowa, Bettendorf",Eduardo Ramos Rodriguez,male,1,0,0,super feather,2019,2019,https://boxrec.com/en/proboxer/893558,893558
1844,822,"USA, Mississippi",Louis Hernandez,male,5,0,1,super middle,2018,2019,https://boxrec.com/en/proboxer/825642,825642
1845,822,"USA, Mississippi",Justin Lagrone,male,1,3,0,cruiser,2018,2019,https://boxrec.com/en/proboxer/843159,843159
1846,822,"USA, Mississippi",Zach King,male,3,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/825638,825638
1847,822,"USA, Mississippi",Shaquille Adams,male,1,0,0,super middle,2019,2019,https://boxrec.com/en/proboxer/871655,871655
1848,822,"USA, Mississippi",Quantae Antuan Mitchell,male,1,7,2,light,2018,2019,https://boxrec.com/en/proboxer/826094,826094
1849,822,"USA, Mississippi",Tamarcus Smith,male,2,3,0,super light,2016,2019,https://boxrec.com/en/proboxer/773836,773836
1850,822,"USA, Mississippi",Andre Brewer,male,0,3,0,heavy,2018,2019,https://boxrec.com/en/proboxer/843161,843161
1851,822,"USA, Mississippi",Vercell Webster,male,0,2,0,heavy,2019,2019,https://boxrec.com/en/proboxer/856365,856365
1852,823,"USA, Missouri, Bowling Green",James Hays,male,1,2,0,super middle,2019,2019,https://boxrec.com/en/proboxer/870808,870808
1853,824,"USA, Illinois, Rock Island",Limberth Ponce,male,17,4,0,super welter,2012,2019,https://boxrec.com/en/proboxer/626802,626802
1854,825,"USA, Iowa, Davenport",Donovan Dennis,male,12,4,0,heavy,2012,2019,https://boxrec.com/en/proboxer/598044,598044
1855,825,"USA, Iowa, Davenport",Stephen Edwards,male,11,1,1,super welter,2015,2019,https://boxrec.com/en/proboxer/718008,718008
1856,825,"USA, Iowa, Davenport",Charon Spain,male,1,13,1,super welter,2012,2019,https://boxrec.com/en/proboxer/614422,614422
1857,825,"USA, Iowa, Davenport",Kristine Ion-Rood,female,2,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/865527,865527
1858,825,"USA, Iowa, Davenport",Keith Collins,male,4,42,0,middle,2009,2019,https://boxrec.com/en/proboxer/481714,481714
1859,825,"USA, Iowa, Davenport",Fred Thomas,male,1,18,2,super welter,2005,2019,https://boxrec.com/en/proboxer/332867,332867
1860,825,"USA, Florida, Homestead",Sergio Aguilar,male,2,14,0,feather,2006,2019,https://boxrec.com/en/proboxer/353125,353125
1861,825,"USA, Iowa, Davenport",Carlos Cabrera,male,0,6,0,middle,2016,2018,https://boxrec.com/en/proboxer/762196,762196
1862,825,"USA, Iowa, Davenport",Hugo Gutierrez,male,0,3,0,light,2017,2019,https://boxrec.com/en/proboxer/806147,806147
1863,825,"USA, Florida, Homestead",Johan Lopez,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/888516,888516
1864,825,"USA, Iowa, Davenport",Daisha Duran,female,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/893297,893297
1865,825,"USA, Iowa, Davenport",Jason Phillips,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/894994,894994
1866,826,"USA, Missouri, Jonesburg",Nathan Hummert,male,0,0,0,cruiser,2018,2018,https://boxrec.com/en/proboxer/858187,858187
1867,836,"USA, Missouri, Hannibal",Kent Holland,male,4,5,1,cruiser,2014,2019,https://boxrec.com/en/proboxer/681951,681951
1868,836,"USA, Missouri, Hannibal",Steve Walker,male,26,36,0,cruiser,1996,2018,https://boxrec.com/en/proboxer/27349,27349
1869,836,"USA, Missouri, Hannibal",Donnie Reeves,male,3,5,0,feather,2017,2019,https://boxrec.com/en/proboxer/795078,795078
1870,836,"USA, Missouri, Hannibal",Brant Dooley,male,1,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/870804,870804
1871,836,"USA, Missouri, Hannibal",Jayce Rickey,male,1,0,0,super welter,2019,2019,https://boxrec.com/en/proboxer/870809,870809
1872,836,"USA, Missouri, Hannibal",Dakota Laster,male,2,7,1,super feather,2017,2019,https://boxrec.com/en/proboxer/795079,795079
1873,836,"USA, Missouri, Hannibal",Tyler Franklin,male,0,3,0,super light,2016,2019,https://boxrec.com/en/proboxer/752630,752630
1874,836,"USA, Missouri, Hannibal",Lucky Holt,male,0,4,0,super bantam,2018,2019,https://boxrec.com/en/proboxer/830082,830082
1875,836,"USA, Missouri, Hannibal",Jason Saxbury,male,0,2,1,heavy,2019,2019,https://boxrec.com/en/proboxer/870805,870805
1876,836,"USA, Missouri, Hannibal",Justin Ray,male,0,1,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/870806,870806
1877,843,"USA, Mississippi, Ocean Springs",Chris Polk,male,4,1,2,cruiser,2017,2019,https://boxrec.com/en/proboxer/798307,798307
1878,846,"USA, Iowa, Muscatine",Lance Williams,male,7,12,0,super feather,2009,2019,https://boxrec.com/en/proboxer/500670,500670
1879,847,"USA, Mississippi, Jackson",Chown Sims,male,3,1,0,super middle,2019,2019,https://boxrec.com/en/proboxer/863743,863743
1880,847,"USA, Mississippi, Jackson",Billy Cunningham,male,9,36,1,light heavy,2007,2019,https://boxrec.com/en/proboxer/396127,396127
1881,851,"USA, Iowa, East Duduque",Earnest Walls,male,0,4,0,light,2019,2019,https://boxrec.com/en/proboxer/870983,870983
1882,852,"USA, Iowa, Dubuque",Erik Vo,male,0,5,0,super welter,2014,2018,https://boxrec.com/en/proboxer/700699,700699
1883,854,"USA, Arkansas, Batesville",Rogelio Casarez,male,13,8,0,welter,2012,2019,https://boxrec.com/en/proboxer/628135,628135
1884,858,"USA, Mississippi, Gulfport",Gevonte Davis,male,5,8,1,light heavy,2007,2019,https://boxrec.com/en/proboxer/423396,423396
1885,858,"USA, Mississippi, Gulfport",Najik Lewis,male,3,3,1,welter,2017,2019,https://boxrec.com/en/proboxer/808717,808717
1886,858,"USA, Mississippi, Gulfport",Troy Buckhalter,male,0,1,0,super feather,2019,2019,https://boxrec.com/en/proboxer/855641,855641
1887,859,"USA, Missouri, Mexico",Eddie Jones,male,6,4,0,heavy,2008,2019,https://boxrec.com/en/proboxer/453557,453557
1888,860,"USA, Missouri, Fulton",Stephen Derstine,male,6,8,0,welter,2016,2019,https://boxrec.com/en/proboxer/752633,752633
1889,866,"USA, Missouri, Dixon",Misty Woolery,female,0,1,0,welter,2018,2018,https://boxrec.com/en/proboxer/861261,861261
1890,867,"USA, Louisiana, Rolling Fork",Kevin Green,male,4,0,1,middle,2017,2019,https://boxrec.com/en/proboxer/800523,800523
1891,871,"USA, Missouri, Jefferson City",Jesse Bryan,male,17,3,2,cruiser,2003,2019,https://boxrec.com/en/proboxer/179673,179673
1892,871,"USA, Missouri, Jefferson City",Leroy Childs,male,13,3,0,heavy,2002,2019,https://boxrec.com/en/proboxer/137288,137288
1893,871,"USA, Missouri, Jefferson City",Noah Kidd,male,4,2,1,super welter,2016,2019,https://boxrec.com/en/proboxer/765830,765830
1894,871,"USA, Missouri, Jefferson City",John Brewer,male,3,3,1,super welter,2011,2019,https://boxrec.com/en/proboxer/589671,589671
1895,871,"USA, Missouri, Jefferson City",Armondo Reeves,male,2,3,2,light heavy,2016,2019,https://boxrec.com/en/proboxer/765940,765940
1896,871,"USA, Missouri, Shelbina",Austin Bickerman,male,1,1,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/795074,795074
1897,871,"USA, Wisconsin, Blackwell",Ira Frank,male,2,4,0,middle,2015,2018,https://boxrec.com/en/proboxer/723397,723397
1898,871,"USA, Missouri, Jefferson City",Harold Curry,male,4,3,1,cruiser,2005,2019,https://boxrec.com/en/proboxer/294299,294299
1899,871,"USA, Missouri, Shelbina",Brandon Bailey,male,0,3,1,light,2018,2019,https://boxrec.com/en/proboxer/830088,830088
1900,871,"USA, Missouri, Jefferson City",June Shinkut,male,0,4,0,super welter,2018,2019,https://boxrec.com/en/proboxer/845824,845824
1901,872,"USA, Missouri, Waynesville",Colten Carmack,male,1,1,0,super middle,2018,2019,https://boxrec.com/en/proboxer/845823,845823
1902,873,"USA, Missouri, Saint Thomas",Garrett Mueller,male,1,0,1,super middle,2017,2019,https://boxrec.com/en/proboxer/804638,804638
1903,874,"USA, Wisconsin, Wisconsin Rapids",Michael Thunder,male,2,1,0,super middle,2015,2019,https://boxrec.com/en/proboxer/730299,730299
1904,878,"USA, Iowa, Coralville",Julie Guiste,female,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/865528,865528
1905,881,"USA, Missouri, Columbia",Quintell Thompson,male,4,8,1,cruiser,2012,2019,https://boxrec.com/en/proboxer/629341,629341
1906,881,"USA, Missouri, Columbia",Benjamin Bennett,male,5,0,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/822026,822026
1907,881,"USA, Missouri, Columbia",Raymond Gray,male,3,9,0,cruiser,2015,2019,https://boxrec.com/en/proboxer/728197,728197
1908,881,"USA, Missouri, Columbia",David Mason,male,3,6,0,super middle,2016,2019,https://boxrec.com/en/proboxer/763510,763510
1909,884,"USA, Wisconsin, Crandon",Mark Daniels Jr,male,4,1,0,middle,2015,2019,https://boxrec.com/en/proboxer/713776,713776
1910,886,"USA, Florida, Marathon",Brian Stevens,male,1,8,0,light heavy,2016,2019,https://boxrec.com/en/proboxer/759855,759855
1911,888,"USA, Iowa, Cedar Rapids",Cruse Stewart,male,5,0,0,middle,2018,2019,https://boxrec.com/en/proboxer/839367,839367
1912,888,"USA, Iowa, Cedar Rapids",Andre Espeut,male,5,9,0,light heavy,2008,2019,https://boxrec.com/en/proboxer/473453,473453
1913,895,"USA, Arkansas",Terry Chapwood,male,9,0,1,welter,2016,2019,https://boxrec.com/en/proboxer/759078,759078
1914,895,"USA, Arkansas",Demario Moore,male,1,1,0,super middle,2017,2019,https://boxrec.com/en/proboxer/818750,818750
1915,895,"USA, Arkansas",Lamar Lewis,male,0,5,0,heavy,2018,2019,https://boxrec.com/en/proboxer/825640,825640
1916,896,"USA, Louisiana, Slidell",Lance Thompson,male,0,2,0,cruiser,2018,2019,https://boxrec.com/en/proboxer/839359,839359
1917,897,"USA, Arkansas, Pine Bluff",Donald Griffin,male,8,1,0,middle,2012,2019,https://boxrec.com/en/proboxer/636753,636753
1918,901,"USA, Louisiana, Abita Springs",Nick Winstead,male,0,2,0,super welter,2019,2019,https://boxrec.com/en/proboxer/885503,885503
1919,903,"USA, Arkansas, Little Rock",Demarcus Layton,male,8,1,1,super welter,2016,2019,https://boxrec.com/en/proboxer/771353,771353
1920,903,"USA, Louisiana, Folsom",Michael McDonald,male,0,3,0,super welter,2017,2019,https://boxrec.com/en/proboxer/790949,790949
1921,907,"USA, Arkansas, Conway",Ousmane Sylla,male,2,4,1,super light,2017,2019,https://boxrec.com/en/proboxer/791793,791793
1922,907,"USA, Arkansas, Conway",Bobby Watson,male,0,11,0,welter,2015,2019,https://boxrec.com/en/proboxer/741166,741166
1923,911,"USA, Florida, Key West",Armando Alvarez,male,20,2,0,welter,2014,2019,https://boxrec.com/en/proboxer/700461,700461
1924,911,"USA, Florida, Key West",Ashot Mnatsakanian,male,2,3,0,super welter,2017,2019,https://boxrec.com/en/proboxer/803380,803380
1925,917,"USA, Wisconsin, La Crosse",Lloyd McKinney,male,1,0,0,super feather,2019,2019,https://boxrec.com/en/proboxer/886527,886527
1926,923,"USA, Louisiana, New Orleans",Marcus McDaniel,male,15,1,0,super middle,2009,2019,https://boxrec.com/en/proboxer/491689,491689
1927,923,"USA, Louisiana, New Orleans",Curtis Johnson,male,11,0,0,super feather,2010,2019,https://boxrec.com/en/proboxer/540996,540996
1928,923,"USA, Louisiana, New Orleans",Sean Hemphill,male,5,0,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/860317,860317
1929,923,"USA, Louisiana, New Orleans",Jeremy Hill,male,8,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/834886,834886
1930,923,"USA, Louisiana, New Orleans",Iliyan Kolev,male,2,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/854041,854041
1931,923,"USA, Louisiana, New Orleans",Rennard Oliver,male,7,2,3,super feather,2014,2019,https://boxrec.com/en/proboxer/700215,700215
1932,923,"USA, Louisiana, New Orleans",Patrick Pierre,male,3,9,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/802428,802428
1933,923,"USA, Louisiana, New Orleans",Dartrell Smith,male,3,0,0,super feather,2019,2019,https://boxrec.com/en/proboxer/866938,866938
1934,923,"USA, Louisiana, New Orleans",Jonathan Montrel,male,5,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/841574,841574
1935,923,"USA, Louisiana, New Orleans",Delvin McKinley,male,2,0,0,feather,2019,2019,https://boxrec.com/en/proboxer/866842,866842
1936,923,"USA, Louisiana, New Orleans",Kelvin Brown,male,1,0,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/888706,888706
1937,923,"USA, Louisiana, New Orleans",Aaron John Valentine,male,1,3,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/868611,868611
1938,923,"USA, Louisiana, New Orleans",Devin Parker,male,2,14,0,light,2013,2019,https://boxrec.com/en/proboxer/664243,664243
1939,923,"USA, Louisiana, New Orleans",Vince Burkhalter,male,0,9,1,cruiser,2009,2018,https://boxrec.com/en/proboxer/494350,494350
1940,923,"USA, Louisiana, New Orleans",Clay Smith,male,0,2,0,light heavy,2009,2019,https://boxrec.com/en/proboxer/520910,520910
1941,923,"USA, Louisiana, New Orleans",Edward Leblanc,male,0,1,0,,2019,2019,https://boxrec.com/en/proboxer/896735,896735
1942,923,"USA, Louisiana, New Orleans",Burnell Jenkins,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/899194,899194
1943,925,"USA, Louisiana, Metairie",Antonio Gates,male,3,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/882166,882166
1944,928,"USA, Missouri, Sedalia",Rocky Hughes,male,4,2,1,welter,2008,2019,https://boxrec.com/en/proboxer/445731,445731
1945,928,"USA, Missouri, Sedalia",Jose Zaragoza,male,2,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/864064,864064
1946,930,"USA, Louisiana, Kenner",Ronald Rivas,male,5,11,2,super light,2013,2019,https://boxrec.com/en/proboxer/644253,644253
1947,930,"USA, Louisiana, Kenner",Quincy LaVallais,male,8,0,1,welter,2016,2019,https://boxrec.com/en/proboxer/784154,784154
1948,932,"USA, Iowa, Waterloo",Kevin Cruz,male,8,1,1,light,2014,2019,https://boxrec.com/en/proboxer/696562,696562
1949,932,"USA, Iowa, Waterloo",Rodrigo Rubio,male,2,0,0,light,2017,2019,https://boxrec.com/en/proboxer/788355,788355
1950,933,"USA, Missouri, Springfield",Adrien Armstrong,male,4,6,1,cruiser,2009,2019,https://boxrec.com/en/proboxer/501338,501338
1951,933,"USA, Missouri, Springfield",Randy Mast,male,2,2,0,super middle,2019,2019,https://boxrec.com/en/proboxer/864065,864065
1952,933,"USA, Missouri, Springfield",LesSandra Franklin,female,1,2,1,light,2019,2019,https://boxrec.com/en/proboxer/864066,864066
1953,933,"USA, Missouri, Springfield",Tyler Ross,male,0,2,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/888897,888897
1954,933,"USA, Missouri, Springfield",Maurice Hicks,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/903257,903257
1955,934,"USA, Missouri, Highlandville",Alicia Acero,female,3,0,0,feather,2018,2019,https://boxrec.com/en/proboxer/850348,850348
1956,938,"USA, Iowa, Cedar Falls",Travis Fulton,male,25,48,2,heavy,1999,2019,https://boxrec.com/en/proboxer/18561,18561
1957,944,"USA, Louisiana, Monroe",Dennis Williams,male,5,14,1,light heavy,2010,2019,https://boxrec.com/en/proboxer/552772,552772
1958,944,"USA, Louisiana, Monroe",Tory Williams,male,5,0,1,super middle,2016,2019,https://boxrec.com/en/proboxer/784156,784156
1959,944,"USA, Louisiana, West Monroe",Josh Ross,male,3,11,5,super light,2014,2018,https://boxrec.com/en/proboxer/677329,677329
1960,944,"USA, Louisiana, West Monroe",Jamykle Wade,male,5,4,1,super welter,2016,2019,https://boxrec.com/en/proboxer/749090,749090
1961,944,"USA, Louisiana, Monroe",Blake LaCaze,male,4,7,1,cruiser,2016,2019,https://boxrec.com/en/proboxer/739736,739736
1962,944,"USA, Louisiana, Monroe",Robert Hill,male,3,5,0,middle,2013,2019,https://boxrec.com/en/proboxer/655917,655917
1963,944,"USA, Louisiana, West Monroe",Brandon Martin,male,0,1,0,cruiser,2018,2018,https://boxrec.com/en/proboxer/852853,852853
1964,944,"USA, Louisiana, West Monroe",Heath Crum,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/865232,865232
1965,944,"USA, Louisiana, West Monroe",Lamar Bolden,male,0,1,0,,2019,2019,https://boxrec.com/en/proboxer/883085,883085
1966,950,"USA, Arkansas, Hot Springs",Jose Zuniga,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/860555,860555
1967,951,"USA, Louisiana, Zachary",Cade Herod,male,2,0,0,light,2016,2019,https://boxrec.com/en/proboxer/784160,784160
1968,954,"USA, Louisiana, Larose",Steven Lyons,male,5,6,0,heavy,2016,2019,https://boxrec.com/en/proboxer/749093,749093
1969,954,"USA, Louisiana",Devon Jones,male,3,6,1,super light,2016,2019,https://boxrec.com/en/proboxer/747912,747912
1970,954,"USA, Louisiana",Caleb Hogue,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/884470,884470
1971,960,"USA, Louisiana, Baton Rouge",Travis Scott,male,19,6,0,middle,2004,2019,https://boxrec.com/en/proboxer/269017,269017
1972,960,"USA, Louisiana, Baton Rouge",Keenan Hickmon,male,6,5,1,heavy,2015,2019,https://boxrec.com/en/proboxer/712457,712457
1973,960,"USA, Louisiana, Baton Rouge",Manjaro Hills,male,8,1,1,super middle,2015,2019,https://boxrec.com/en/proboxer/719494,719494
1974,960,"USA, Louisiana, Baton Rouge",Darius Lewis,male,3,0,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/832479,832479
1975,960,"USA, Louisiana, Baton Rouge",Caleb George,male,3,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/832475,832475
1976,960,"USA, Louisiana, Baton Rouge",John Williams,male,2,1,0,middle,2018,2019,https://boxrec.com/en/proboxer/846089,846089
1977,960,"USA, Louisiana, Baton Rouge",Harris Tucker,male,3,7,0,heavy,2015,2019,https://boxrec.com/en/proboxer/727286,727286
1978,960,"USA, Louisiana, Baton Rouge",Alvin Brown,male,0,9,0,light,2017,2019,https://boxrec.com/en/proboxer/790952,790952
1979,960,"USA, Louisiana, Baton Rouge",Gregory Alexander,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/863369,863369
1980,960,"USA, Louisiana, Baton Rouge",Larry Stampley,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/896459,896459
1981,968,"USA, Missouri, Cassville",Eric Willoughby,male,0,4,0,super welter,2012,2019,https://boxrec.com/en/proboxer/625009,625009
1982,969,"USA, Louisiana, Plaquemine",Eric Walker,male,19,2,0,super welter,2013,2019,https://boxrec.com/en/proboxer/671585,671585
1983,969,"USA, Louisiana, Houma",Shawn Verdin,male,3,0,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/865233,865233
1984,969,"USA, Louisiana, Houma",Rance Ward,male,2,0,0,,2019,2019,https://boxrec.com/en/proboxer/884172,884172
1985,969,"USA, Louisiana, Houma",Latasha Burton,female,4,13,0,middle,2011,2019,https://boxrec.com/en/proboxer/566085,566085
1986,972,"USA, Iowa",Shawn West,male,4,1,0,welter,2018,2019,https://boxrec.com/en/proboxer/831182,831182
1987,972,"USA, Iowa",Frank Young,male,0,4,0,super welter,2014,2019,https://boxrec.com/en/proboxer/680531,680531
1988,977,"USA, Louisiana, Dulac",Jonathon Guidry,male,15,0,2,heavy,2014,2019,https://boxrec.com/en/proboxer/682513,682513
1989,977,"USA, Iowa, Des Moines",Tristan James,male,3,3,2,heavy,2017,2019,https://boxrec.com/en/proboxer/788768,788768
1990,977,"USA, Iowa, Des Moines",Jeff Farmer,male,4,18,0,super light,2005,2019,https://boxrec.com/en/proboxer/334391,334391
1991,977,"USA, Iowa, Des Moines",Anthony Crowder,male,1,12,0,welter,2014,2019,https://boxrec.com/en/proboxer/707018,707018
1992,977,"USA, Iowa, Des Moines",Brian Green,male,1,3,0,cruiser,2012,2019,https://boxrec.com/en/proboxer/607290,607290
1993,985,"USA, Arkansas, Rogers",Cesar Marquez,male,1,0,1,cruiser,2019,2019,https://boxrec.com/en/proboxer/876131,876131
1994,985,"USA, Arkansas, Rogers",Daniel Miranda,male,2,0,2,super light,2018,2019,https://boxrec.com/en/proboxer/824455,824455
1995,986,"USA, Arkansas, Springdale",Alexander Hernandez,male,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/888802,888802
1996,987,"USA, Missouri, Cameron",Steve Henderson,male,2,0,0,heavy,2018,2019,https://boxrec.com/en/proboxer/850246,850246
1997,987,"USA, Missouri, Cameron",Christopher White,male,4,2,0,light heavy,2011,2019,https://boxrec.com/en/proboxer/564371,564371
1998,988,"USA, Iowa, Mason City",Darrius Flowers,male,1,9,0,cruiser,2016,2019,https://boxrec.com/en/proboxer/778299,778299
1999,989,"USA, Arkansas, Fayetteville",Kalvin Henderson,male,12,0,0,super middle,2016,2019,https://boxrec.com/en/proboxer/758796,758796
2000,989,"USA, Arkansas, Fayetteville",Luis Galaviz,male,1,0,0,,2019,2019,https://boxrec.com/en/proboxer/885664,885664
2001,991,"USA, Missouri, Lee's Summit",Stephen Koesterer,male,4,2,1,middle,2012,2019,https://boxrec.com/en/proboxer/635391,635391
2002,991,"USA, Missouri, Lee's Summit",Jake Robinson,male,1,1,1,light,2019,2019,https://boxrec.com/en/proboxer/877333,877333
2003,993,"USA, Missouri, Independence",Jesse Rivera,male,2,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/884791,884791
2004,994,"USA, Missouri, Liberty",Cody Peterson,male,1,5,0,super welter,2015,2019,https://boxrec.com/en/proboxer/740922,740922
2005,995,"USA, Missouri, Neosho",Ethan Cooper,male,4,0,2,super middle,2018,2019,https://boxrec.com/en/proboxer/838942,838942
2006,995,"USA, Louisiana, Pineville",David Bosnick,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/873480,873480
2007,996,"USA, Missouri, Raytown",Shannen McCray,male,2,5,0,super light,2014,2019,https://boxrec.com/en/proboxer/697401,697401
2008,996,"USA, Louisiana, Alexandria",Emanuel Williams,male,0,2,0,light,2018,2019,https://boxrec.com/en/proboxer/857724,857724
2009,999,"USA, Missouri, Belton",Richard Carmack,male,15,15,1,heavy,2006,2019,https://boxrec.com/en/proboxer/372266,372266
2010,1001,"USA, Missouri, Joplin",Jody Lee Linthicum,male,2,8,0,heavy,2007,2019,https://boxrec.com/en/proboxer/386151,386151
2011,1002,"USA, Kansas, Kansas City",Olanrewaju Durodola,male,31,7,0,cruiser,2011,2019,https://boxrec.com/en/proboxer/580952,580952
2012,1002,"USA, Kansas, Kansas City",DeShon Webster,male,12,2,2,cruiser,2016,2019,https://boxrec.com/en/proboxer/778986,778986
2013,1002,"USA, Missouri, Kansas City",Calvin Metcalf,male,10,3,1,super welter,2016,2019,https://boxrec.com/en/proboxer/763509,763509
2014,1002,"USA, Kansas, Kansas City",Fidel Cervantes,male,9,0,1,super feather,2015,2019,https://boxrec.com/en/proboxer/714614,714614
2015,1002,"USA, Missouri, Kansas City",Bernard Thomas,male,5,7,0,super welter,2014,2019,https://boxrec.com/en/proboxer/680823,680823
2016,1002,"USA, Missouri, Kansas City",Brandon Carmack,male,5,0,2,heavy,2012,2019,https://boxrec.com/en/proboxer/603109,603109
2017,1002,"USA, Missouri, Kansas City",Ronnell Burnett,male,5,0,0,welter,2017,2019,https://boxrec.com/en/proboxer/820930,820930
2018,1002,"USA, Kansas, Kansas City",Darnell Parker,male,4,1,0,welter,2018,2019,https://boxrec.com/en/proboxer/861260,861260
2019,1002,"USA, Missouri, Kansas City",Dan Abram,male,6,1,0,light,2017,2019,https://boxrec.com/en/proboxer/804639,804639
2020,1002,"USA, Missouri, Kansas City",Deshawn Prather,male,7,1,0,welter,2018,2019,https://boxrec.com/en/proboxer/838162,838162
2021,1002,"USA, Kansas, Kansas City",Antonio Louis Hernandez,male,2,9,0,middle,2018,2019,https://boxrec.com/en/proboxer/831064,831064
